公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,中标结果,【山东省本级】山东医学高等专科学校虚拟仿真综合实训室硬件建设项目竞争性磋商公告,,SDGP370000202002004986,虚拟仿真综合实训室硬件建设项目,1680000.0,山东医学高等专科学校,学校,采购人-0539-8235084,天勤工程咨询有限公司,彭**-15315087106,,,,2020-09-23,山东,临沂,,,,https://www.zhiliaobiaoxun.com/content/239922984/b2
中标,中标结果,【山东省本级】青岛农业大学虚拟仿真教学实验平台采购（20015）竞争性磋商公告,,SDGP370000202002000897,虚拟仿真教学实验平台,1843700.0,青岛农业大学,学校,采购人-0532-58957484,青岛市招标中心,王*-13173243617,,,,2020-09-23,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/240024624/b2
中标,中标结果,烟台汽车工程职业学院专业课程等软件系统采购中标公告,,SDGP370600202002000398,"汽车保险理赔事务虚拟仿真教学平台软件,嵌入式传感器综合应用创新实训平台,专业课程等软件系统,无人机应用技术设备,营销实训教学软件,创新创业课程系统",0.0,烟台汽车工程职业学院,学校,孙**-0535-6339269,山东省建设工程招标中心有限公司,王**-0535-6708188,"山东捷瑞数字科技股份有限公司
北京中科浩电科技有限公司
山东科苑创业服务有限公司
山东庞加莱尔信息科技有限公司
济南天智创才科技有限公司",,"0.0
0.0
0.0
0.0
179130.0",2020-09-23,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/295152546/b2
中标,合同,潍坊医学院潍坊医学院虚拟仿真教学及在线课程建设（1105）项目采购合同公示,,SDGP370000202002001384,虚拟仿真教学及在线课程建设,256200.0,潍坊医学院,学校,采购人-0536-8462257,山东三木招标有限公司,王**-0531-83110177,北京龙远鼎晟科技有限公司,中标人-18613848298,256200.0,2020-09-22,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/284881286/b2
中标,中标结果,山东省潍坊市高密市高级技工学校工业机器人VR虚拟仿真实训建设项目中标（成交）结果公告,,SDGP370785202002000089,工业机器人VR虚拟仿真实训建设项目,490000.0,山东省潍坊市高密市高级技工学校,其他,采购人-15610583138,山东合意工程咨询有限公司,杜**-0536-2086227,潍坊朗星教育科技有限公司,,490000.0,2020-09-22,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/317352060/b2
中标,中标结果,山东省潍坊市高密市高级技工学校工业机器人VR虚拟仿真实训建设项目中标公告,,SDGP370785202002000089,工业机器人VR虚拟仿真实训建设项目,490000.0,高密市高级技工学校,学校,张**-0536-2678923,山东合意工程咨询有限公司,高**-18853679691,潍坊朗星教育科技有限公司,,490000.0,2020-09-21,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/250825584/b2
中标,中标结果,串列式静电加速器原理及背散射应用的虚拟仿真实验系统升级(GY202005654)自购结果公示,,GY202005654,串列式静电加速器原理及背散射应用的虚拟仿真实验系统升级,197000.0,山东大学,学校,,,,山东力科电子科技有限公司,,197000.0,2020-09-21,山东,,,,,https://www.zhiliaobiaoxun.com/content/341178338/b2
中标,中标结果,虚拟仿真实验平台采购中标公告,,SDGP370000202002004614,虚拟仿真实验平台,190000.0,曲阜师范大学,学校,采购人-0537-4458187,山东信一项目管理有限公司,李**-15092643488,北京百朋索奇科技有限公司,,190000.0,2020-09-18,山东,济宁,,,,https://www.zhiliaobiaoxun.com/content/284754378/b2
中标,合同,泰山学院泰山学院泰山中路野外综合实习虚拟仿真实验项目采购合同公示,,SDGP370000202002004543,野外综合实习虚拟仿真实验项目,416000.0,泰山学院,学校,张**-0538-6715159,山东盛和招标代理有限公司,李**-0531-61387888,北京润尼尔网络科技有限公司,中标人-13261231198,416000.0,2020-09-16,山东,泰安,,,,https://www.zhiliaobiaoxun.com/content/284881879/b2
中标,中标结果,山东外贸职业学院国际物流虚拟仿真系统采购项目中标公告,,SDGP370000202002004527,"物流综合业务虚拟仿真平台,国际物流虚拟仿真系统",148000.0,山东外贸职业学院,学校,刘**-0532-55761076,山东盛和招标代理有限公司,陈*-0532-67737979,北京络捷斯特科技发展股份有限公司,,148000.0,2020-09-15,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/292650277/b2
中标,合同,烟台职业学院建筑施工技术虚拟仿真系统采购合同公示,,SDGP370600202002000350,虚拟仿真系统,218000.0,烟台职业学院,学校,采购人-0535-6927188,山东同力建设项目管理有限公司烟台分公司,吴**-0535-7358088,西安三好软件技术股份有限公司,中标人-18602987632,218000.0,2020-09-14,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/292370255/b2
中标,合同,莱阳市盛隆小学VR虚拟仿真体验及豆面灯碗手工坊设备采购合同公示,,SDGP370682202002000107,"VR虚拟仿真体验,豆面灯碗,手工坊设备",505000.0,莱阳市盛隆小学,学校,张**-0535-7310395,山东孚欣招标代理有限公司,郭**-0535-6271755,烟台华育智能科技有限公司,中标人-13522561411,505000.0,2020-09-11,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/341436863/b2
中标,合同,山东信息职业技术学院山东信息职业技术学院虚拟仿真汽车实训室建设项目采购合同公示,,SDGP370000202002004224,虚拟仿真汽车实训室建设项目,527000.0,山东信息职业技术学院,学校,采购人-0536-2958168,山东世纪华都工程咨询有限公司,王**-0536-8207808,山东乐烽视听科技有限公司,中标人-18953679806,527000.0,2020-09-11,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/284881514/b2
中标,中标结果,青岛大学材料虚拟仿真软件开发项目成交公告,,SDGP370000202002004600,材料虚拟仿真软件开发项目,386000.0,青岛大学,学校,,山东齐信招标有限公司青岛分公司,孙*-0532-83080818,北京欧倍尔软件技术开发有限公司,,386000.0,2020-09-10,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/304643591/b2
中标,合同,山东管理学院山东管理学院经贸学院虚拟仿真项目采购合同公示,,SDGP370000202002003194,虚拟仿真项目,634900.0,山东管理学院,学校,采购人-0531-89635608,山东盛和招标代理有限公司,李**-0531-61387888,成都荣泉科技有限公司,田**-18215622995,634900.0,2020-09-10,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/284882098/b2
中标,中标结果,山东商业职业技术学院工商学院视觉营销与全域虚拟仿真创研平台建设项目（1732）中标公告,,SDGP370000202002004563,视觉营销与全域虚拟仿真创研平台建设项目,1795000.0,山东商业职业技术学院,学校,采购人-86335512,山东三木招标有限公司,代理联系人-0531-66589933,山东起诚信息科技有限公司,,1795000.0,2020-09-10,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/290703137/b2
中标,中标结果,山东商业职业技术学院工商学院视觉营销与全域虚拟仿真创研平台建设项目（1732）中标公告,,,视觉营销与全域虚拟仿真创研平台建设项目,0.0,山东商业职业技术学院工商学院,学校,,,,,,,2020-09-09,山东,,,,,https://www.zhiliaobiaoxun.com/content/292635599/b2
中标,中标结果,山东青年政治学院服务失败补救管理虚拟仿真实验项目中标公告,,,服务失败补救管理虚拟仿真实验项目,0.0,山东青年政治学院,学校,,,,,,,2020-09-08,山东,,,,,https://www.zhiliaobiaoxun.com/content/268814776/b2
中标,中标结果,泰山学院泰山中路野外综合实习虚拟仿真实验项目竞争性磋商中标公告,,SDGP370000202002004543,"虚拟仿真教学系统,石刻拓印,书法艺术虚拟仿真实验系统,野外综合实习虚拟仿真实验项目",1374000.0,泰山学院,学校,张**-0538-6715159,山东盛和招标代理有限公司,王*-15153117917,北京润尼尔网络科技有限公司,,1374000.0,2020-09-07,山东,泰安,,,,https://www.zhiliaobiaoxun.com/content/284755134/b2
中标,中标结果,山东商业职业技术学院智能虚拟仿真全渠道运营决策管理系统项目中标公告,,SDGP370000202002004318,智能虚拟仿真全渠道运营决策管理系统项目,418800.0,山东商业职业技术学院,学校,采购人-86335512,山东卓舜招标咨询有限公司,张**-0531-67891697,山东新产教信息科技有限公司,,418800.0,2020-09-07,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/328701450/b2
中标,合同,莱阳市盛隆小学VR虚拟仿真体验及豆面灯碗手工坊设备采购合同公示,,SDGP370682202002000107,"VR虚拟仿真体验,豆面灯碗,手工坊设备",58900.0,莱阳市盛隆小学,学校,张**-0535-7310395,山东孚欣招标代理有限公司,郭**-0535-6271755,烟台大唐营销策划有限公司,张**-13964523456,58900.0,2020-09-07,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/292393355/b2
中标,中标结果,【聊城】聊城市东昌府区中等职业教育学校现代职业教育新型人才培养实训基地实训室设施采购项目标段三：计算机专业网络虚拟仿真实训室设施中标公示,,SDGP371502202002000122,网络虚拟仿真实训室设施,668000.0,聊城市东昌府区中等职业教育学校,学校,,山东正信招标有限责任公司,郑**-16606356325,慧科教育科技集团有限公司,,668000.0,2020-09-04,山东,聊城,,,,https://www.zhiliaobiaoxun.com/content/343060959/b2
中标,中标结果,齐鲁师范学院信号处理与控制虚拟仿真实验平台建设项目设备采购中标公告,,SDGP370000202002004551,信号处理与控制虚拟仿真实验平台建设项目设备,545600.0,齐鲁师范学院,学校,采购人-0531-66778309,山东盛和招标代理有限公司,李**-0531-61387889,北京润尼尔网络科技有限公司,,545600.0,2020-09-04,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/284754660/b2
中标,中标结果,山东中医药高等专科学校中药学专业教学资源库资源采购项目D包二次）中标公告,,SDGP370000202002002818,"中药学专业教学资源库资源,中药制药GMP虚拟实训仿真平台",149000.0,山东中医药高等专科学校,学校,采购人-0535-5136717,山东龙脉招标有限公司,吕*-0531-85866868,济南炬天信息科技有限公司,,149000.0,2020-09-02,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/284754682/b2
中标,中标结果,【山东省本级】山东商业职业技术学院工商学院视觉营销与全域虚拟仿真创研平台建设项目（1732）竞争性磋商公告,,SDGP370000202002004563,视觉营销与全域虚拟仿真创研平台建设项目,0.0,山东商业职业技术学院,学校,攘**-0531-86335512,山东三木招标有限公司,代理联系人-0531-66589933,,,,2020-08-29,山东,,,,,https://www.zhiliaobiaoxun.com/content/227775107/b2
中标,中标结果,烟台职业学院建筑施工技术虚拟仿真系统采购中标公告,,SDGP370600202002000350,虚拟仿真系统,218000.0,烟台职业学院,学校,,山东同力建设项目管理有限公司烟台分公司,吴**-0535-7358088,西安三好软件技术股份有限公司,,218000.0,2020-08-28,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/295157969/b2
中标,中标结果,山东科技大学安全学院实验仪器设备采购中标公告,,SDGP370000202002004422,"虚拟仿真实验教学,实验仪器设备,室内火灾及走廊烟气流动规律模拟实验设备,微型化工固定床反应系统,海洋环境工程实验设备,水处理实验设备",0.0,山东科技大学,学校,,山东标新项目管理有限公司,张**-0531-82373611,"济南恒久科学仪器有限公司
青岛光线电子科技有限公司
青岛欣奥然生物科技有限公司
青岛建洲宏美机电有限公司
南京业恒达智能系统股份有限公司",,"148800.0
312800.0
221400.0
37880.0
278000.0",2020-08-28,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/284755075/b2
中标,中标结果,【山东省本级】青岛大学材料虚拟仿真软件开发项目竞争性磋商公告,,SDGP370000202002004600,材料虚拟仿真软件开发项目,390000.0,青岛大学,学校,,,,,,,2020-08-27,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/181692280/b2
中标,中标结果,烟台职业学院工程造价软件采购中标公告,,SDGP37060020200200035 1,"虚拟仿真系统,工程造价软件",250500.0,烟台职业学院,学校,,山东同力建设项目管理有限公司烟台分公司,吴**-0535-7358088,广联达科技股份有限公司,,250500.0,2020-08-27,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/295158205/b2
中标,中标结果,潍坊医学院虚拟仿真教学及在线课程建设（1105）项目中标公告,,SDGP370000202002001384,虚拟仿真教学及在线课程建设,0.0,潍坊医学院,学校,采购人-0536-8462257,山东三木招标有限公司,代理联系人-0531-66589933,"北京世纪超星信息技术发展有限责任公司
北京龙远鼎晟科技有限公司",,"160000.0
256200.0",2020-08-26,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/290702115/b2
中标,中标结果,山东信息职业技术学院虚拟仿真汽车实训室建设项目中标公告,,SDGP370000202002004224,虚拟仿真汽车实训室建设项目,527000.0,山东信息职业技术学院,学校,采购人-0536-2958168,山东世纪华都工程咨询有限公司,郎*-13070750909,山东乐烽视听科技有限公司,,527000.0,2020-08-26,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/284755405/b2
中标,中标结果,【山东省本级】山东商业职业技术学院智能虚拟仿真全渠道运营决策管理系统项目竞争性磋商公告,,SDGP370000202002004318,智能虚拟仿真全渠道运营决策管理系统项目,425000.0,山东商业职业技术学院,学校,攘**-0531-86335512,山东卓舜招标咨询有限公司,,,,,2020-08-26,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/181596580/b2
中标,中标结果,烟台大学2020年高水平应用型建设设备采购项目（1696）中标公告,,SDGP370000202002004360,"虚拟仿真,UPS免维护铅酸蓄电池,高水平应用型建设设备",0.0,烟台大学,学校,采购人-0535-6902287,山东三木招标有限公司,代理联系人-0531-81764009,"杭州万维镜像科技有限公司
烟台前海电子工程有限公司",,"499955.0
68352.0",2020-08-25,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/211540553/b2
